pcd,lat,long
SE1 2BG,51.501034,-0.071318
SE1 2BH,51.501102,-0.072179
SE1 2BJ,51.500763,-0.069586
SE1 2BL,51.500375,-0.070049
SE1 2BN,51.500186,-0.070057
SE1 2BP,51.500708,-0.071144
SE1 2BQ,51.502119,-0.070537
SE1 2BS,51.500392,-0.07218
SE1 2BT,51.501034,-0.071318
SE1 2BU,51.500155,-0.073617
SE1 2BW,51.500387,-0.070797
SE1 2BX,51.500205,-0.073805
SE1 2BY,51.504234,-0.081629
SE1 2BZ,51.501339,-0.071766
SE1 2DA,51.505185,-0.08316
SE1 2DB,51.505249,-0.080463
SE1 2DD,51.504257,-0.08304
SE1 2DE,51.50057,-0.072619
SE1 2DF,51.50057,-0.072619
SE1 2DG,51.501104,-0.070609
SE1 2DH,51.499356,-0.070339
SE1 2DJ,51.499669,-0.070842
SE1 2DL,51.499106,-0.071629
SE1 2DN,51.49939,-0.070839
SE1 2DP,51.498066,-0.07127
SE1 2DQ,51.499973,-0.070757
SE1 2DR,51.499403,-0.072208
SE1 2DS,51.49987,-0.072707
SE1 2DT,51.499356,-0.072599
SE1 2DU,51.498949,-0.072457
SE1 2DW,51.498683,-0.071028
SE1 2DX,51.499356,-0.072599
SE1 2DY,51.499447,-0.073214
SE1 2DZ,51.501301,-0.071119
SE1 2EA,51.501719,-0.07028
SE1 2EB,51.501177,-0.069626
SE1 2ED,51.501558,-0.069249
SE1 2EE,51.501026,-0.070237
SE1 2EF,51.500961,-0.069563
SE1 2EG,51.502595,-0.082563
SE1 2EH,51.501303,-0.078352
SE1 2EJ,51.500948,-0.069318
SE1 2EL,51.503439,-0.08198
SE1 2EN,51.503521,-0.081486
SE1 2EP,51.503521,-0.081486
SE1 2EQ,51.504022,-0.082978
SE1 2ER,51.504275,-0.083054
SE1 2ES,51.503288,-0.081412
SE1 2ET,51.502603,-0.080329
SE1 2EU,51.503091,-0.079905
SE1 2EW,51.501831,-0.07052
SE1 2EX,51.502769,-0.079486
SE1 2EY,51.50277,-0.07946
SE1 2EZ,51.500594,-0.076151
SE1 2FA,51.492762,-0.080152
SE1 2FB,51.504022,-0.082978
SE1 2FD,51.492762,-0.080152
SE1 2FE,51.492762,-0.080152
SE1 2FF,51.50524,-0.080434
SE1 2FG,51.492762,-0.080152
SE1 2FH,51.492762,-0.080152
SE1 2FJ,51.492762,-0.080152
SE1 2FL,51.492762,-0.080152
SE1 2FN,51.492762,-0.080152
SE1 2FP,51.492762,-0.080152
SE1 2FQ,51.492762,-0.080152
SE1 2FR,51.492762,-0.080152
SE1 2FS,51.500456,-0.07663
SE1 2FT,51.492762,-0.080152
SE1 2FU,51.492762,-0.080152
SE1 2FW,51.492762,-0.080152
SE1 2FX,51.492762,-0.080152
SE1 2FY,51.50524,-0.080434
SE1 2FZ,51.492762,-0.080152
SE1 2GA,51.501654,-0.074015
SE1 2GB,51.492762,-0.080152
SE1 2GD,51.492762,-0.080152
SE1 2GE,51.492762,-0.080152
SE1 2GF,51.492762,-0.080152
SE1 2GG,51.492762,-0.080152
SE1 2GH,51.501654,-0.074015
SE1 2GJ,51.492762,-0.080152
SE1 2GL,51.501654,-0.074015
SE1 2GN,51.501654,-0.074015
SE1 2GP,51.492762,-0.080152
SE1 2GQ,51.500456,-0.07663
SE1 2GR,51.492762,-0.080152
SE1 2GS,51.492762,-0.080152
SE1 2GT,51.500456,-0.07663
SE1 2GU,51.501654,-0.074015
SE1 2GW,51.492762,-0.080152
SE1 2GX,51.501654,-0.074015
SE1 2GY,51.492762,-0.080152
SE1 2GZ,51.506054,-0.082936
SE1 2HA,51.492762,-0.080152
SE1 2HB,51.50561,-0.084914
SE1 2HD,51.505885,-0.083494
SE1 2HE,51.505091,-0.08508
SE1 2HF,51.505366,-0.083757
SE1 2HG,51.500322,-0.074391
SE1 2HH,51.499439,-0.073189
SE1 2HJ,51.505718,-0.082172
SE1 2HL,51.505366,-0.083757
SE1 2HN,51.505067,-0.08364
SE1 2HP,51.506055,-0.08291
SE1 2HQ,51.498651,-0.072847
SE1 2HR,51.506054,-0.082936
SE1 2HS,51.504562,-0.081313
SE1 2HT,51.505189,-0.082828
SE1 2HU,51.505718,-0.082172
SE1 2HW,51.506193,-0.083723
SE1 2HX,51.506054,-0.082936
SE1 2HY,51.506054,-0.082936
SE1 2HZ,51.504076,-0.081304
SE1 2JA,51.492762,-0.080152
SE1 2JB,51.505067,-0.08364
SE1 2JD,51.502591,-0.076871
SE1 2JE,51.501493,-0.074471
SE1 2JF,51.503223,-0.080836
SE1 2JG,51.50145,-0.074729
SE1 2JH,51.506588,-0.081487
SE1 2JJ,51.50145,-0.074729
SE1 2JL,51.50145,-0.074729
SE1 2JN,51.501654,-0.074015
SE1 2JP,51.503659,-0.080039
SE1 2JQ,51.506697,-0.087088
SE1 2JR,51.503253,-0.078157
SE1 2JS,51.492763,-0.080126
SE1 2JT,51.505258,-0.080462
SE1 2JU,51.501654,-0.074015
SE1 2JW,51.501654,-0.074015
SE1 2JX,51.502218,-0.077005
SE1 2JY,51.502309,-0.076667
SE1 2JZ,51.492762,-0.080152
SE1 2LA,51.501046,-0.074789
SE1 2LB,51.502492,-0.07797
SE1 2LD,51.502697,-0.078394
SE1 2LE,51.502415,-0.07708
SE1 2LF,51.503425,-0.07564
SE1 2LG,51.492762,-0.080152
SE1 2LH,51.50353,-0.075405
SE1 2LJ,51.503751,-0.075727
SE1 2LL,51.502639,-0.077013
SE1 2LN,51.503328,-0.076249
SE1 2LP,51.50266,-0.076035
SE1 2LQ,51.502639,-0.077013
SE1 2LR,51.501882,-0.075849
SE1 2LS,51.502,-0.075369
SE1 2LT,51.501882,-0.075849
SE1 2LU,51.501654,-0.074029
SE1 2LW,51.502234,-0.076454
SE1 2LX,51.503305,-0.074882
SE1 2LY,51.504064,-0.075066
SE1 2LZ,51.50366,-0.074593
SE1 2NA,51.502473,-0.075147
SE1 2NB,51.502583,-0.074739
SE1 2ND,51.50253,-0.073675
SE1 2NE,51.502492,-0.073576
SE1 2NF,51.502185,-0.07405
SE1 2NG,51.503024,-0.075282
SE1 2NH,51.501654,-0.074015
SE1 2NJ,51.503876,-0.075146
SE1 2NL,51.502305,-0.074765
SE1 2NN,51.502883,-0.073286
SE1 2NP,51.502883,-0.073286
SE1 2NQ,51.502365,-0.072414
SE1 2NR,51.501662,-0.07668
SE1 2NS,51.501404,-0.076316
SE1 2NT,51.501866,-0.077075
SE1 2NU,51.502004,-0.077227
SE1 2NW,51.501267,-0.073411
SE1 2NX,51.502116,-0.077384
SE1 2NY,51.502643,-0.07497
SE1 2NZ,51.501689,-0.075598
SE1 2PA,51.503014,-0.073583
SE1 2PB,51.502119,-0.072727
SE1 2PD,51.502233,-0.075301
SE1 2PE,51.506479,-0.08642
SE1 2PF,51.506462,-0.088078
SE1 2PG,51.502119,-0.072727
SE1 2PH,51.492762,-0.080152
SE1 2PJ,51.50345,-0.074386
SE1 2PL,51.500841,-0.073775
SE1 2PN,51.500684,-0.07407
SE1 2PP,51.502897,-0.074135
SE1 2PQ,51.501654,-0.074015
SE1 2PR,51.506327,-0.085893
SE1 2PS,51.502174,-0.076096
SE1 2PT,51.502174,-0.076096
SE1 2PU,51.502087,-0.072469
SE1 2PW,51.50109,-0.07362
SE1 2PX,51.50164,-0.073165
SE1 2PY,51.50196,-0.072935
SE1 2PZ,51.50109,-0.07362
SE1 2QA,51.506065,-0.084722
SE1 2QB,51.506065,-0.084722
SE1 2QD,51.501654,-0.074015
SE1 2QE,51.506065,-0.084722
SE1 2QF,51.50569,-0.085444
SE1 2QG,51.506059,-0.084812
SE1 2QH,51.503514,-0.080507
SE1 2QJ,51.506085,-0.084739
SE1 2QL,51.506065,-0.084722
SE1 2QN,51.505442,-0.084449
SE1 2QP,51.506085,-0.084739
SE1 2QQ,51.506065,-0.084722
SE1 2QR,51.503474,-0.077918
SE1 2QS,51.505091,-0.08508
SE1 2QT,51.492762,-0.080152
SE1 2QU,51.492762,-0.080152
SE1 2QW,51.50561,-0.084914
SE1 2QX,51.503779,-0.078467
SE1 2QY,51.505186,-0.083189
SE1 2QZ,51.492762,-0.080152
SE1 2RA,51.503862,-0.077048
SE1 2RB,51.506054,-0.082936
SE1 2RD,51.50582,-0.084027
SE1 2RE,51.504315,-0.079983
SE1 2RF,51.503393,-0.0775
SE1 2RG,51.504176,-0.079744
SE1 2RH,51.503682,-0.081941
SE1 2RJ,51.502,-0.075369
SE1 2RL,51.504455,-0.078637
SE1 2RN,51.499906,-0.072691
SE1 2RP,51.499846,-0.072895
SE1 2RQ,51.492762,-0.080152
SE1 2RR,51.505249,-0.080434
SE1 2RS,51.504913,-0.081805
SE1 2RT,51.504234,-0.081629
SE1 2RU,51.50378,-0.08247
SE1 2RW,51.498363,-0.069658
SE1 2RX,51.498363,-0.069658
SE1 2RY,51.503747,-0.077154
SE1 2RZ,51.503509,-0.077423
SE1 2SA,51.503632,-0.077245
SE1 2SB,51.503827,-0.077557
SE1 2SD,51.503633,-0.077219
SE1 2SE,51.503613,-0.078186
SE1 2SF,51.503827,-0.077557
SE1 2SG,51.50345,-0.078653
SE1 2SH,51.498051,-0.071458
SE1 2SJ,51.492762,-0.080152
SE1 2SN,51.492762,-0.080152
SE1 2SP,51.506036,-0.087923
SE1 2SQ,51.492762,-0.080152
SE1 2SR,51.492762,-0.080152
SE1 2SS,51.506106,-0.087199
SE1 2ST,51.492762,-0.080152
SE1 2SU,51.492762,-0.080152
SE1 2SW,51.505821,-0.086753
SE1 2SX,51.506107,-0.087173
SE1 2SY,51.506224,-0.087183
SE1 2SZ,51.505032,-0.084653
SE1 2TA,51.492762,-0.080152
SE1 2TB,51.492762,-0.080152
SE1 2TD,51.492762,-0.080152
SE1 2TE,51.492762,-0.080152
SE1 2TF,51.504545,-0.083478
SE1 2TG,51.492762,-0.080152
SE1 2TH,51.504259,-0.082579
SE1 2TJ,51.492762,-0.080152
SE1 2TL,51.492762,-0.080152
SE1 2TN,51.492762,-0.080152
SE1 2TP,51.492762,-0.080152
SE1 2TQ,51.492762,-0.080152
SE1 2TR,51.503801,-0.081561
SE1 2TS,51.492762,-0.080152
SE1 2TT,51.506085,-0.084739
SE1 2TU,51.503801,-0.081561
SE1 2TW,51.492762,-0.080152
SE1 2TX,51.503705,-0.076248
SE1 2TY,51.503559,-0.078286
SE1 2TZ,51.503121,-0.07946
SE1 2UA,51.503304,-0.079737
SE1 2UB,51.492762,-0.080152
SE1 2UD,51.503304,-0.079737
SE1 2UE,51.502666,-0.07756
SE1 2UF,51.502666,-0.07756
SE1 2UG,51.492762,-0.080152
SE1 2UH,51.492762,-0.080152
SE1 2UJ,51.492762,-0.080152
SE1 2UL,51.503705,-0.076248
SE1 2UN,51.502415,-0.07708
SE1 2UP,51.503378,-0.076579
SE1 2UQ,51.502666,-0.07756
SE1 2UR,51.503378,-0.076579
SE1 2US,51.492762,-0.080152
SE1 2UT,51.492762,-0.080152
SE1 2UU,51.502546,-0.080706
SE1 2UW,51.492762,-0.080152
SE1 2UX,51.492762,-0.080152
SE1 2UZ,51.492762,-0.080152
SE1 2WA,51.492762,-0.080152
SE1 2WB,51.492762,-0.080152
SE1 2WD,51.492762,-0.080152
SE1 2WE,51.492762,-0.080152
SE1 2WF,51.492762,-0.080152
SE1 2WG,51.492762,-0.080152
SE1 2WH,51.492762,-0.080152
SE1 2WJ,51.492762,-0.080152
SE1 2WN,51.492762,-0.080152
SE1 2WQ,51.492762,-0.080152
SE1 2WR,51.492762,-0.080152
SE1 2WS,51.492762,-0.080152
SE1 2WT,51.492762,-0.080152
SE1 2WU,51.492762,-0.080152
SE1 2WW,51.492762,-0.080152
SE1 2WX,51.492762,-0.080152
SE1 2WY,51.492762,-0.080152
SE1 2WZ,51.492762,-0.080152
SE1 2XA,51.502382,-0.078335
SE1 2XB,51.500558,-0.075703
SE1 2XD,51.501182,-0.077579
SE1 2XE,51.501061,-0.076201
SE1 2XF,51.501061,-0.076201
SE1 2XG,51.501041,-0.075553
SE1 2XH,51.501543,-0.076541
SE1 2XJ,51.50064,-0.074706
SE1 2XL,51.50144,-0.076329
SE1 2XN,51.500016,-0.075035
SE1 2XP,51.499612,-0.073957
SE1 2XQ,51.501135,-0.07578
SE1 2XR,51.499534,-0.073571
SE1 2XS,51.500734,-0.074918
SE1 2XT,51.503083,-0.079459
SE1 2XU,51.499943,-0.074404
SE1 2XW,51.499683,-0.074331
SE1 2XX,51.501378,-0.078032
SE1 2XY,51.501378,-0.078032
SE1 2XZ,51.50289,-0.072579
SE1 2YA,51.50395,-0.074739
SE1 2YB,51.504064,-0.075066
SE1 2YD,51.50395,-0.074739
SE1 2YE,51.503774,-0.073882
SE1 2YF,51.501308,-0.073712
SE1 2YG,51.503188,-0.072682
SE1 2YH,51.501645,-0.072344
SE1 2YJ,51.502229,-0.071771
SE1 2YL,51.503188,-0.072682
SE1 2YN,51.501406,-0.07257
SE1 2YP,51.501133,-0.072941
SE1 2YQ,51.501769,-0.072266
SE1 2YR,51.503297,-0.073816
SE1 2YS,51.501073,-0.073131
SE1 2YT,51.50096,-0.073381
SE1 2YU,51.500668,-0.073667
SE1 2YW,51.50289,-0.072579
SE1 2ZA,51.492762,-0.080152
SE1 2ZB,51.492762,-0.080152
SE1 2ZD,51.492762,-0.080152
SE1 2ZE,51.492762,-0.080152
SE1 2ZF,51.492762,-0.080152
SE1 2ZG,51.492762,-0.080152
SE1 2ZH,51.492762,-0.080152
SE1 2ZJ,51.492762,-0.080152
SE1 2ZL,51.501654,-0.074029
SE1 2ZN,51.492762,-0.080152
SE1 2ZP,51.492762,-0.080152
SE1 2ZQ,51.492762,-0.080152
SE1 2ZR,51.492762,-0.080152
SE1 2ZS,51.501654,-0.074029
SE1 2ZT,51.501654,-0.074029
SE1 2ZU,51.492762,-0.080152
SE1 2ZW,51.492762,-0.080152
SE1 2ZZ,51.501654,-0.074015
SE1 3AA,51.496367,-0.080072
SE1 3AB,51.496502,-0.080095
SE1 3AD,51.495338,-0.077119
SE1 3AE,51.495927,-0.075697
SE1 3AF,51.495941,-0.077137
SE1 3AG,51.495624,-0.076444
SE1 3AH,51.494079,-0.07383
SE1 3AJ,51.496583,-0.080078
SE1 3AL,51.493715,-0.073978
SE1 3AN,51.496091,-0.07575
SE1 3AP,51.493887,-0.073089
SE1 3AQ,51.496093,-0.075978
SE1 3AR,51.493743,-0.072504
SE1 3AS,51.492762,-0.080152
SE1 3AT,51.49637,-0.080259
SE1 3AU,51.494674,-0.072782
SE1 3AW,51.493314,-0.074842
SE1 3AX,51.492762,-0.080152
SE1 3AY,51.494018,-0.073919
SE1 3AZ,51.493852,-0.074228
SE1 3BA,51.49499,-0.077249
SE1 3BB,51.494632,-0.077393
SE1 3BD,51.494434,-0.077877
SE1 3BE,51.496454,-0.081524
SE1 3BF,51.493799,-0.074302
SE1 3BG,51.494342,-0.077204
SE1 3BH,51.495428,-0.078196
SE1 3BJ,51.493667,-0.074985
SE1 3BL,51.493258,-0.074196
SE1 3BN,51.495656,-0.07784
SE1 3BP,51.499461,-0.083962
SE1 3BQ,51.492762,-0.080152
SE1 3BS,51.496189,-0.081261
SE1 3BT,51.496121,-0.080443
SE1 3BU,51.49781,-0.079219
SE1 3BW,51.494377,-0.076079
SE1 3BX,51.498157,-0.078974
SE1 3BY,51.498331,-0.078635
SE1 3BZ,51.498902,-0.078943
SE1 3DA,51.498665,-0.078751
SE1 3DB,51.499087,-0.084151
SE1 3DD,51.499203,-0.078094
SE1 3DE,51.49892,-0.077847
SE1 3DF,51.499087,-0.084151
SE1 3DG,51.498624,-0.077298
SE1 3DH,51.498296,-0.078133
SE1 3DJ,51.498306,-0.077686
SE1 3DL,51.497879,-0.077387
SE1 3DN,51.497899,-0.076449
SE1 3DP,51.499492,-0.077607
SE1 3DQ,51.498653,-0.078423
SE1 3DR,51.499647,-0.078263
SE1 3DS,51.496241,-0.078954
SE1 3DT,51.496615,-0.079831
SE1 3DU,51.496613,-0.079085
SE1 3DW,51.498154,-0.075531
SE1 3DX,51.496676,-0.078604
SE1 3DY,51.496061,-0.077838
SE1 3DZ,51.492762,-0.080152
SE1 3EA,51.496766,-0.07752
SE1 3EB,51.496766,-0.07752
SE1 3ED,51.497138,-0.078253
SE1 3EE,51.497432,-0.077549
SE1 3EF,51.49752,-0.076364
SE1 3EG,51.496898,-0.076837
SE1 3EH,51.496869,-0.075023
SE1 3EJ,51.496861,-0.074548
SE1 3EL,51.497153,-0.074781
SE1 3EN,51.498776,-0.083832
SE1 3EP,51.4988,-0.085344
SE1 3EQ,51.497221,-0.076233
SE1 3ER,51.500087,-0.08431
SE1 3ES,51.499303,-0.083119
SE1 3ET,51.496893,-0.079243
SE1 3EU,51.494421,-0.075458
SE1 3EW,51.496248,-0.075582
SE1 3EX,51.500042,-0.08486
SE1 3EY,51.492762,-0.080152
SE1 3EZ,51.492762,-0.080152
SE1 3FA,51.499579,-0.086136
SE1 3FB,51.500329,-0.083148
SE1 3FD,51.497578,-0.08041
SE1 3FE,51.498306,-0.081504
SE1 3FF,51.49911,-0.075678
SE1 3FG,51.499287,-0.078826
SE1 3FH,51.49911,-0.075678
SE1 3FJ,51.496728,-0.075735
SE1 3FL,51.4965,-0.075572
SE1 3FN,51.49609,-0.075272
SE1 3FP,51.496248,-0.077196
SE1 3FQ,51.494421,-0.072749
SE1 3FS,51.497548,-0.079734
SE1 3FT,51.498113,-0.079062
SE1 3FU,51.499569,-0.076811
SE1 3FW,51.495863,-0.078379
SE1 3FX,51.4961,-0.078502
SE1 3FY,51.495743,-0.07932
SE1 3FZ,51.500676,-0.085121
SE1 3GA,51.498965,-0.082098
SE1 3GB,51.498986,-0.082397
SE1 3GD,51.498995,-0.082944
SE1 3GE,51.498995,-0.082944
SE1 3GF,51.493978,-0.074785
SE1 3GG,51.494045,-0.074479
SE1 3GH,51.495203,-0.076436
SE1 3GJ,51.496893,-0.074316
SE1 3GL,51.500079,-0.082149
SE1 3GN,51.499569,-0.076811
SE1 3GP,51.499569,-0.076811
SE1 3GQ,51.492762,-0.080152
SE1 3GR,51.498186,-0.073671
SE1 3GS,51.499929,-0.081234
SE1 3GT,51.49632,-0.076
SE1 3GU,51.496305,-0.076764
SE1 3GW,51.496305,-0.076764
SE1 3GX,51.501084,-0.08577
SE1 3HA,51.499545,-0.080748
SE1 3HB,51.500295,-0.082169
SE1 3HD,51.500572,-0.082057
SE1 3HE,51.499675,-0.083867
SE1 3HF,51.498777,-0.083904
SE1 3HG,51.499675,-0.083867
SE1 3HH,51.499686,-0.085048
SE1 3HJ,51.501925,-0.085588
SE1 3HL,51.501925,-0.085588
SE1 3HN,51.500325,-0.084531
SE1 3HP,51.500556,-0.084279
SE1 3HQ,51.499652,-0.082427
SE1 3HR,51.498777,-0.083904
SE1 3HS,51.499956,-0.08397
SE1 3HT,51.50015,-0.082622
SE1 3HU,51.500574,-0.083829
SE1 3HW,51.499652,-0.082427
SE1 3HX,51.50083,-0.082435
SE1 3HZ,51.50055,-0.082389
SE1 3JA,51.500273,-0.082487
SE1 3JB,51.501084,-0.079254
SE1 3JD,51.50055,-0.082389
SE1 3JE,51.49869,-0.079701
SE1 3JF,51.50055,-0.082389
SE1 3JG,51.501069,-0.083275
SE1 3JH,51.501439,-0.083375
SE1 3JL,51.501449,-0.082351
SE1 3JN,51.501449,-0.082351
SE1 3JP,51.501449,-0.082351
SE1 3JQ,51.501593,-0.082893
SE1 3JR,51.501449,-0.082351
SE1 3JS,51.501449,-0.082351
SE1 3JT,51.499859,-0.079162
SE1 3JU,51.501895,-0.080993
SE1 3JW,51.502143,-0.081792
SE1 3JX,51.500956,-0.081335
SE1 3JY,51.501116,-0.080694
SE1 3JZ,51.501744,-0.08061
SE1 3LA,51.500735,-0.080451
SE1 3LB,51.501037,-0.080265
SE1 3LD,51.499677,-0.079461
SE1 3LE,51.50053,-0.080618
SE1 3LF,51.500323,-0.079503
SE1 3LG,51.500092,-0.079094
SE1 3LH,51.500424,-0.079599
SE1 3LJ,51.501084,-0.079254
SE1 3LL,51.500456,-0.079915
SE1 3LN,51.500092,-0.079094
SE1 3LP,51.499481,-0.079149
SE1 3LQ,51.500424,-0.079599
SE1 3LR,51.500092,-0.079094
SE1 3LS,51.499642,-0.078551
SE1 3LT,51.500079,-0.078317
SE1 3LU,51.500516,-0.078097
SE1 3LW,51.498966,-0.079531
SE1 3LX,51.500979,-0.079896
SE1 3LY,51.500435,-0.0781
SE1 3LZ,51.499554,-0.078656
SE1 3NA,51.500485,-0.078934
SE1 3NB,51.498706,-0.079585
SE1 3ND,51.497807,-0.079623
SE1 3NE,51.49701,-0.081471
SE1 3NF,51.496932,-0.0811
SE1 3NG,51.497234,-0.080324
SE1 3NH,51.497056,-0.079323
SE1 3NJ,51.497319,-0.078908
SE1 3NL,51.497379,-0.074858
SE1 3NN,51.497418,-0.07451
SE1 3NP,51.497992,-0.076042
SE1 3NQ,51.497342,-0.079772
SE1 3NR,51.497756,-0.074813
SE1 3NS,51.498176,-0.073614
SE1 3NT,51.498206,-0.074333
SE1 3NU,51.498441,-0.074914
SE1 3NW,51.49776,-0.076743
SE1 3NX,51.498701,-0.075407
SE1 3NY,51.498462,-0.074581
SE1 3NZ,51.498659,-0.076705
SE1 3PA,51.49911,-0.075678
SE1 3PB,51.497306,-0.075379
SE1 3PD,51.498454,-0.076169
SE1 3PE,51.498327,-0.076748
SE1 3PF,51.498296,-0.075957
SE1 3PG,51.499293,-0.076419
SE1 3PH,51.499964,-0.078423
SE1 3PJ,51.499632,-0.076808
SE1 3PL,51.499943,-0.077717
SE1 3PN,51.499902,-0.077373
SE1 3PP,51.49989,-0.077215
SE1 3PR,51.499578,-0.078384
SE1 3PS,51.500749,-0.088475
SE1 3PT,51.501363,-0.088637
SE1 3PU,51.501943,-0.088382
SE1 3PW,51.499886,-0.077533
SE1 3PX,51.501567,-0.089551
SE1 3QA,51.503034,-0.085224
SE1 3QB,51.499716,-0.085136
SE1 3QD,51.503026,-0.085199
SE1 3QE,51.499699,-0.085306
SE1 3QF,51.4988,-0.085344
SE1 3QG,51.501799,-0.085593
SE1 3QH,51.501925,-0.085588
SE1 3QJ,51.50256,-0.085403
SE1 3QL,51.503034,-0.085224
SE1 3QN,51.501803,-0.08529
SE1 3QP,51.502516,-0.084773
SE1 3QQ,51.502785,-0.085324
SE1 3QR,51.502604,-0.084234
SE1 3QS,51.498728,-0.080391
SE1 3QT,51.500621,-0.086708
SE1 3QU,51.502873,-0.084081
SE1 3QW,51.502418,-0.086633
SE1 3QX,51.50462,-0.085867
SE1 3QY,51.503293,-0.085156
SE1 3QZ,51.501557,-0.085632
SE1 3RA,51.502605,-0.085919
SE1 3RB,51.502874,-0.085879
SE1 3RD,51.50152,-0.086671
SE1 3RE,51.500621,-0.086708
SE1 3RF,51.501252,-0.086235
SE1 3RG,51.500825,-0.086527
SE1 3RH,51.499797,-0.085835
SE1 3RJ,51.50006,-0.08594
SE1 3RL,51.500441,-0.085578
SE1 3RN,51.500441,-0.085578
SE1 3RP,51.500723,-0.085811
SE1 3RQ,51.500254,-0.086796
SE1 3RR,51.503096,-0.085599
SE1 3RS,51.501835,-0.086027
SE1 3RT,51.50141,-0.087093
SE1 3RU,51.501146,-0.087479
SE1 3RW,51.500723,-0.085811
SE1 3RX,51.500716,-0.087583
SE1 3RY,51.50112,-0.088056
SE1 3RZ,51.500926,-0.087186
SE1 3SA,51.501552,-0.087548
SE1 3SB,51.501822,-0.087552
SE1 3SD,51.502075,-0.086014
SE1 3SH,51.501388,-0.086892
SE1 3SJ,51.50152,-0.086671
SE1 3SL,51.501496,-0.085231
SE1 3SN,51.492762,-0.080152
SE1 3SP,51.492762,-0.080152
SE1 3SQ,51.501388,-0.086892
SE1 3SR,51.502069,-0.087844
SE1 3SS,51.502065,-0.087599
SE1 3ST,51.502185,-0.085562
SE1 3SU,51.502516,-0.084773
SE1 3SW,51.492762,-0.080152
SE1 3SX,51.501521,-0.084524
SE1 3SY,51.501801,-0.083504
SE1 3SZ,51.502161,-0.084529
SE1 3TA,51.501806,-0.08493
SE1 3TB,51.502102,-0.085436
SE1 3TD,51.50151,-0.083876
SE1 3TE,51.502059,-0.083363
SE1 3TF,51.502059,-0.083363
SE1 3TG,51.500574,-0.083829
SE1 3TH,51.492762,-0.080152
SE1 3TJ,51.498489,-0.081712
SE1 3TL,51.498753,-0.082464
SE1 3TN,51.499318,-0.080136
SE1 3TP,51.498996,-0.081374
SE1 3TQ,51.49844,-0.08144
SE1 3TR,51.499273,-0.081794
SE1 3TS,51.501409,-0.082514
SE1 3TT,51.500079,-0.082149
SE1 3TU,51.492762,-0.080152
SE1 3TW,51.492762,-0.080152
SE1 3TX,51.500147,-0.08193
SE1 3TY,51.4992,-0.080645
SE1 3TZ,51.499652,-0.082427
SE1 3UA,51.499352,-0.08061
SE1 3UB,51.500816,-0.082133
SE1 3UD,51.501616,-0.082549
SE1 3UE,51.492762,-0.080152
SE1 3UF,51.499352,-0.081114
SE1 3UG,51.492762,-0.080152
SE1 3UH,51.497338,-0.081703
SE1 3UJ,51.497305,-0.082468
SE1 3UL,51.49765,-0.082093
SE1 3UN,51.497386,-0.080779
SE1 3UP,51.499032,-0.08081
SE1 3UQ,51.496904,-0.082124
SE1 3UR,51.492762,-0.080152
SE1 3US,51.492762,-0.080152
SE1 3UT,51.498672,-0.08022
SE1 3UU,51.492762,-0.080152
SE1 3UW,51.49898,-0.080913
SE1 3UX,51.499403,-0.080968
SE1 3UY,51.499649,-0.080078
SE1 3UZ,51.499008,-0.08048
SE1 3WA,51.492762,-0.080152
SE1 3WB,51.492762,-0.080152
SE1 3WD,51.492762,-0.080152
SE1 3WE,51.492762,-0.080152
SE1 3WF,51.492762,-0.080152
SE1 3WG,51.492762,-0.080152
SE1 3WH,51.492762,-0.080152
SE1 3WJ,51.492762,-0.080152
SE1 3WL,51.492762,-0.080152
SE1 3WN,51.492762,-0.080152
SE1 3WP,51.492762,-0.080152
SE1 3WQ,51.492762,-0.080152
SE1 3WR,51.492762,-0.080152
SE1 3WS,51.492762,-0.080152
SE1 3WT,51.492762,-0.080152
SE1 3WU,51.492762,-0.080152
SE1 3WW,51.492762,-0.080152
SE1 3WX,51.492762,-0.080152
SE1 3WY,51.492762,-0.080152
SE1 3WZ,51.492762,-0.080152
SE1 3XA,51.492762,-0.080152
SE1 3XB,51.500636,-0.081579
SE1 3XD,51.492762,-0.080152
SE1 3XE,51.50053,-0.080603
SE1 3XF,51.501567,-0.081871
SE1 3XG,51.501868,-0.082034
SE1 3XH,51.501868,-0.082034
SE1 3XJ,51.501855,-0.081873
SE1 3XL,51.501751,-0.081589
SE1 3XN,51.501877,-0.082146
SE1 3XP,51.492762,-0.080152
SE1 3XQ,51.501912,-0.081482
SE1 3XR,51.501315,-0.081276
SE1 3XS,51.492762,-0.080152
SE1 3XT,51.502021,-0.08214
SE1 3XU,51.492762,-0.080152
SE1 3XW,51.501315,-0.081276
SE1 3XX,51.492762,-0.080152
SE1 3XY,51.492762,-0.080152
SE1 3XZ,51.492762,-0.080152
SE1 3YA,51.492762,-0.080152
SE1 3YB,51.501088,-0.089426
SE1 3YD,51.501452,-0.089109
SE1 3YE,51.492762,-0.080152
SE1 3YF,51.492762,-0.080152
SE1 3YG,51.498841,-0.08066
SE1 3YH,51.498841,-0.08066
SE1 3YJ,51.49873,-0.080477
SE1 3YL,51.492762,-0.080152
SE1 3YN,51.501567,-0.089551
SE1 3YP,51.498728,-0.080391
SE1 3YQ,51.492762,-0.080152
SE1 3YR,51.498815,-0.080747
SE1 3YS,51.492762,-0.080152
SE1 3YT,51.492762,-0.080152
SE1 3YU,51.498815,-0.080747
SE1 3YW,51.492762,-0.080152
