pcd,reg,lat,long
SE1 1TT,SE1,51.492762,-0.080152
SE1 1TU,SE1,51.504829,-0.091662
SE1 1TW,SE1,51.504309,-0.092318
SE1 1TX,SE1,51.504309,-0.092318
SE1 1TY,SE1,51.504891,-0.09104
SE1 1TZ,SE1,51.504309,-0.092318
SE1 1UA,SE1,51.504356,-0.095198
SE1 1UB,SE1,51.492762,-0.080152
SE1 1UD,SE1,51.504309,-0.092318
SE1 1UF,SE1,51.504309,-0.092318
SE1 1UG,SE1,51.504309,-0.092318
SE1 1UH,SE1,51.504309,-0.092318
SE1 1UJ,SE1,51.504333,-0.093758
SE1 1UL,SE1,51.50272,-0.089704
SE1 1UN,SE1,51.504989,-0.093604
SE1 1UP,SE1,51.492762,-0.080152
SE1 1UQ,SE1,51.492762,-0.080152
SE1 1UR,SE1,51.505044,-0.094924
SE1 1US,SE1,51.492762,-0.080152
SE1 1UT,SE1,51.492762,-0.080152
SE1 1UU,SE1,51.492762,-0.080152
SE1 1UW,SE1,51.492762,-0.080152
SE1 1UX,SE1,51.492762,-0.080152
SE1 1UZ,SE1,51.492762,-0.080152
SE1 1WA,SE1,51.492762,-0.080152
SE1 1WB,SE1,51.492762,-0.080152
SE1 1WD,SE1,51.492762,-0.080152
SE1 1WE,SE1,51.492762,-0.080152
SE1 1WF,SE1,51.492762,-0.080152
SE1 1WG,SE1,51.492762,-0.080152
SE1 1WH,SE1,51.492762,-0.080152
SE1 1WJ,SE1,51.492762,-0.080152
SE1 1WL,SE1,51.492762,-0.080152
SE1 1WN,SE1,51.492762,-0.080152
SE1 1WP,SE1,51.492762,-0.080152
SE1 1WQ,SE1,51.492762,-0.080152
SE1 1WR,SE1,51.492762,-0.080152
SE1 1WS,SE1,51.492762,-0.080152
SE1 1WT,SE1,51.492762,-0.080152
SE1 1WU,SE1,51.492762,-0.080152
SE1 1WW,SE1,51.492762,-0.080152
SE1 1WX,SE1,51.492762,-0.080152
SE1 1WY,SE1,51.492762,-0.080152
SE1 1WZ,SE1,51.492762,-0.080152
SE1 1XA,SE1,51.504353,-0.091134
SE1 1XB,SE1,51.504353,-0.091134
SE1 1XD,SE1,51.504353,-0.091134
SE1 1XE,SE1,51.503839,-0.092121
SE1 1XF,SE1,51.503989,-0.091409
SE1 1XG,SE1,51.503733,-0.091708
SE1 1XH,SE1,51.492762,-0.080152
SE1 1XJ,SE1,51.504168,-0.089168
SE1 1XL,SE1,51.504202,-0.091227
SE1 1XN,SE1,51.504234,-0.091557
SE1 1XP,SE1,51.502447,-0.091704
SE1 1XQ,SE1,51.504234,-0.091557
SE1 1XR,SE1,51.492762,-0.080152
SE1 1XS,SE1,51.503977,-0.089551
SE1 1XT,SE1,51.503977,-0.089551
SE1 1XU,SE1,51.50449,-0.090725
SE1 1XW,SE1,51.504399,-0.091049
SE1 1XX,SE1,51.504551,-0.090593
SE1 1XY,SE1,51.504168,-0.089168
SE1 1XZ,SE1,51.492762,-0.080152
SE1 1YA,SE1,51.492762,-0.080152
SE1 1YB,SE1,51.504632,-0.090604
SE1 1YD,SE1,51.502175,-0.091024
SE1 1YE,SE1,51.492762,-0.080152
SE1 1YF,SE1,51.502059,-0.090495
SE1 1YG,SE1,51.501203,-0.09043
SE1 1YH,SE1,51.501203,-0.089854
SE1 1YJ,SE1,51.492762,-0.080152
SE1 1YL,SE1,51.502014,-0.089388
SE1 1YN,SE1,51.501338,-0.089344
SE1 1YP,SE1,51.504132,-0.09025
SE1 1YQ,SE1,51.501203,-0.089854
SE1 1YR,SE1,51.502544,-0.08872
SE1 1YS,SE1,51.492762,-0.080152
SE1 1YT,SE1,51.502737,-0.09126
SE1 1YU,SE1,51.50255,-0.090821
SE1 1YW,SE1,51.501712,-0.089083
SE1 1YX,SE1,51.502436,-0.089946
SE1 1YY,SE1,51.50191,-0.091294
SE1 1YZ,SE1,51.502173,-0.088704
SE1 1ZA,SE1,51.492762,-0.080152
SE1 1ZB,SE1,51.501838,-0.094063
SE1 1ZD,SE1,51.501838,-0.094063
SE1 1ZE,SE1,51.502173,-0.088704
SE1 1ZF,SE1,51.492762,-0.080152
SE1 1ZG,SE1,51.492762,-0.080152
SE1 1ZH,SE1,51.501838,-0.094063
SE1 1ZJ,SE1,51.501838,-0.094063
SE1 1ZL,SE1,51.501838,-0.094063
SE1 1ZN,SE1,51.501838,-0.094063
SE1 1ZP,SE1,51.501838,-0.094063
SE1 1ZQ,SE1,51.501838,-0.094063
SE1 1ZR,SE1,51.501838,-0.094063
SE1 1ZS,SE1,51.492762,-0.080152
SE1 1ZT,SE1,51.501838,-0.094063
SE1 1ZU,SE1,51.492762,-0.080152
SE1 1ZW,SE1,51.492762,-0.080152
SE1 1ZZ,SE1,51.492762,-0.080152
SE1 2AA,SE1,51.504851,-0.078693
SE1 2AB,SE1,51.502054,-0.078637
SE1 2AD,SE1,51.50134,-0.07786
SE1 2AE,SE1,51.501587,-0.077014
SE1 2AF,SE1,51.505335,-0.081295
SE1 2AG,SE1,51.502054,-0.078637
SE1 2AH,SE1,51.502054,-0.078637
SE1 2AJ,SE1,51.502054,-0.078637
SE1 2AL,SE1,51.502054,-0.078637
SE1 2AN,SE1,51.498086,-0.071961
SE1 2AP,SE1,51.50524,-0.080434
SE1 2AQ,SE1,51.504291,-0.079638
SE1 2AR,SE1,51.492762,-0.080152
SE1 2AS,SE1,51.502592,-0.071439
SE1 2AT,SE1,51.50446,-0.082225
SE1 2AU,SE1,51.504413,-0.080371
SE1 2AW,SE1,51.501533,-0.078155
SE1 2AX,SE1,51.501994,-0.069969
SE1 2AY,SE1,51.500482,-0.072177
SE1 2AZ,SE1,51.500403,-0.072324
SE1 2BA,SE1,51.50063,-0.071911
SE1 2BB,SE1,51.50194,-0.071178
SE1 2BD,SE1,51.500783,-0.072409
SE1 2BE,SE1,51.501622,-0.071509
SE1 2BF,SE1,51.500642,-0.071507
SE1 2BG,SE1,51.501034,-0.071318
SE1 2BH,SE1,51.501102,-0.072179
SE1 2BJ,SE1,51.500763,-0.069586
SE1 2BL,SE1,51.500375,-0.070049
SE1 2BN,SE1,51.500186,-0.070057
SE1 2BP,SE1,51.500708,-0.071144
SE1 2BQ,SE1,51.502119,-0.070537
SE1 2BS,SE1,51.500392,-0.07218
SE1 2BT,SE1,51.501034,-0.071318
SE1 2BU,SE1,51.500155,-0.073617
SE1 2BW,SE1,51.500387,-0.070797
SE1 2BX,SE1,51.500205,-0.073805
SE1 2BY,SE1,51.504234,-0.081629
SE1 2BZ,SE1,51.501339,-0.071766
SE1 2DA,SE1,51.505185,-0.08316
SE1 2DB,SE1,51.505249,-0.080463
SE1 2DD,SE1,51.504257,-0.08304
SE1 2DE,SE1,51.50057,-0.072619
SE1 2DF,SE1,51.50057,-0.072619
SE1 2DG,SE1,51.501104,-0.070609
SE1 2DH,SE1,51.499356,-0.070339
SE1 2DJ,SE1,51.499669,-0.070842
SE1 2DL,SE1,51.499106,-0.071629
SE1 2DN,SE1,51.49939,-0.070839
SE1 2DP,SE1,51.498066,-0.07127
SE1 2DQ,SE1,51.499973,-0.070757
SE1 2DR,SE1,51.499403,-0.072208
SE1 2DS,SE1,51.49987,-0.072707
SE1 2DT,SE1,51.499356,-0.072599
SE1 2DU,SE1,51.498949,-0.072457
SE1 2DW,SE1,51.498683,-0.071028
SE1 2DX,SE1,51.499356,-0.072599
SE1 2DY,SE1,51.499447,-0.073214
SE1 2DZ,SE1,51.501301,-0.071119
SE1 2EA,SE1,51.501719,-0.07028
SE1 2EB,SE1,51.501177,-0.069626
SE1 2ED,SE1,51.501558,-0.069249
SE1 2EE,SE1,51.501026,-0.070237
SE1 2EF,SE1,51.500961,-0.069563
SE1 2EG,SE1,51.502595,-0.082563
SE1 2EH,SE1,51.501303,-0.078352
SE1 2EJ,SE1,51.500948,-0.069318
SE1 2EL,SE1,51.503439,-0.08198
SE1 2EN,SE1,51.503521,-0.081486
SE1 2EP,SE1,51.503521,-0.081486
SE1 2EQ,SE1,51.504022,-0.082978
SE1 2ER,SE1,51.504275,-0.083054
SE1 2ES,SE1,51.503288,-0.081412
SE1 2ET,SE1,51.502603,-0.080329
SE1 2EU,SE1,51.503091,-0.079905
SE1 2EW,SE1,51.501831,-0.07052
SE1 2EX,SE1,51.502769,-0.079486
SE1 2EY,SE1,51.50277,-0.07946
SE1 2EZ,SE1,51.500594,-0.076151
SE1 2FA,SE1,51.492762,-0.080152
SE1 2FB,SE1,51.504022,-0.082978
SE1 2FD,SE1,51.492762,-0.080152
SE1 2FE,SE1,51.492762,-0.080152
SE1 2FF,SE1,51.50524,-0.080434
SE1 2FG,SE1,51.492762,-0.080152
SE1 2FH,SE1,51.492762,-0.080152
SE1 2FJ,SE1,51.492762,-0.080152
SE1 2FL,SE1,51.492762,-0.080152
SE1 2FN,SE1,51.492762,-0.080152
SE1 2FP,SE1,51.492762,-0.080152
SE1 2FQ,SE1,51.492762,-0.080152
SE1 2FR,SE1,51.492762,-0.080152
SE1 2FS,SE1,51.500456,-0.07663
SE1 2FT,SE1,51.492762,-0.080152
SE1 2FU,SE1,51.492762,-0.080152
SE1 2FW,SE1,51.492762,-0.080152
SE1 2FX,SE1,51.492762,-0.080152
SE1 2FY,SE1,51.50524,-0.080434
SE1 2FZ,SE1,51.492762,-0.080152
SE1 2GA,SE1,51.501654,-0.074015
SE1 2GB,SE1,51.492762,-0.080152
SE1 2GD,SE1,51.492762,-0.080152
SE1 2GE,SE1,51.492762,-0.080152
SE1 2GF,SE1,51.492762,-0.080152
SE1 2GG,SE1,51.492762,-0.080152
SE1 2GH,SE1,51.501654,-0.074015
SE1 2GJ,SE1,51.492762,-0.080152
SE1 2GL,SE1,51.501654,-0.074015
SE1 2GN,SE1,51.501654,-0.074015
SE1 2GP,SE1,51.492762,-0.080152
SE1 2GQ,SE1,51.500456,-0.07663
SE1 2GR,SE1,51.492762,-0.080152
SE1 2GS,SE1,51.492762,-0.080152
SE1 2GT,SE1,51.500456,-0.07663
SE1 2GU,SE1,51.501654,-0.074015
SE1 2GW,SE1,51.492762,-0.080152
SE1 2GX,SE1,51.501654,-0.074015
SE1 2GY,SE1,51.492762,-0.080152
SE1 2GZ,SE1,51.506054,-0.082936
SE1 2HA,SE1,51.492762,-0.080152
SE1 2HB,SE1,51.50561,-0.084914
SE1 2HD,SE1,51.505885,-0.083494
SE1 2HE,SE1,51.505091,-0.08508
SE1 2HF,SE1,51.505366,-0.083757
SE1 2HG,SE1,51.500322,-0.074391
SE1 2HH,SE1,51.499439,-0.073189
SE1 2HJ,SE1,51.505718,-0.082172
SE1 2HL,SE1,51.505366,-0.083757
SE1 2HN,SE1,51.505067,-0.08364
SE1 2HP,SE1,51.506055,-0.08291
SE1 2HQ,SE1,51.498651,-0.072847
SE1 2HR,SE1,51.506054,-0.082936
SE1 2HS,SE1,51.504562,-0.081313
SE1 2HT,SE1,51.505189,-0.082828
SE1 2HU,SE1,51.505718,-0.082172
SE1 2HW,SE1,51.506193,-0.083723
SE1 2HX,SE1,51.506054,-0.082936
SE1 2HY,SE1,51.506054,-0.082936
SE1 2HZ,SE1,51.504076,-0.081304
SE1 2JA,SE1,51.492762,-0.080152
SE1 2JB,SE1,51.505067,-0.08364
SE1 2JD,SE1,51.502591,-0.076871
SE1 2JE,SE1,51.501493,-0.074471
SE1 2JF,SE1,51.503223,-0.080836
SE1 2JG,SE1,51.50145,-0.074729
SE1 2JH,SE1,51.506588,-0.081487
SE1 2JJ,SE1,51.50145,-0.074729
SE1 2JL,SE1,51.50145,-0.074729
SE1 2JN,SE1,51.501654,-0.074015
SE1 2JP,SE1,51.503659,-0.080039
SE1 2JQ,SE1,51.506697,-0.087088
SE1 2JR,SE1,51.503253,-0.078157
SE1 2JS,SE1,51.492763,-0.080126
SE1 2JT,SE1,51.505258,-0.080462
SE1 2JU,SE1,51.501654,-0.074015
SE1 2JW,SE1,51.501654,-0.074015
SE1 2JX,SE1,51.502218,-0.077005
SE1 2JY,SE1,51.502309,-0.076667
SE1 2JZ,SE1,51.492762,-0.080152
SE1 2LA,SE1,51.501046,-0.074789
SE1 2LB,SE1,51.502492,-0.07797
SE1 2LD,SE1,51.502697,-0.078394
SE1 2LE,SE1,51.502415,-0.07708
SE1 2LF,SE1,51.503425,-0.07564
SE1 2LG,SE1,51.492762,-0.080152
SE1 2LH,SE1,51.50353,-0.075405
SE1 2LJ,SE1,51.503751,-0.075727
SE1 2LL,SE1,51.502639,-0.077013
SE1 2LN,SE1,51.503328,-0.076249
SE1 2LP,SE1,51.50266,-0.076035
SE1 2LQ,SE1,51.502639,-0.077013
SE1 2LR,SE1,51.501882,-0.075849
SE1 2LS,SE1,51.502,-0.075369
SE1 2LT,SE1,51.501882,-0.075849
SE1 2LU,SE1,51.501654,-0.074029
SE1 2LW,SE1,51.502234,-0.076454
SE1 2LX,SE1,51.503305,-0.074882
SE1 2LY,SE1,51.504064,-0.075066
SE1 2LZ,SE1,51.50366,-0.074593
SE1 2NA,SE1,51.502473,-0.075147
SE1 2NB,SE1,51.502583,-0.074739
SE1 2ND,SE1,51.50253,-0.073675
SE1 2NE,SE1,51.502492,-0.073576
SE1 2NF,SE1,51.502185,-0.07405
SE1 2NG,SE1,51.503024,-0.075282
SE1 2NH,SE1,51.501654,-0.074015
SE1 2NJ,SE1,51.503876,-0.075146
SE1 2NL,SE1,51.502305,-0.074765
SE1 2NN,SE1,51.502883,-0.073286
SE1 2NP,SE1,51.502883,-0.073286
SE1 2NQ,SE1,51.502365,-0.072414
SE1 2NR,SE1,51.501662,-0.07668
SE1 2NS,SE1,51.501404,-0.076316
SE1 2NT,SE1,51.501866,-0.077075
SE1 2NU,SE1,51.502004,-0.077227
SE1 2NW,SE1,51.501267,-0.073411
SE1 2NX,SE1,51.502116,-0.077384
SE1 2NY,SE1,51.502643,-0.07497
SE1 2NZ,SE1,51.501689,-0.075598
SE1 2PA,SE1,51.503014,-0.073583
SE1 2PB,SE1,51.502119,-0.072727
SE1 2PD,SE1,51.502233,-0.075301
SE1 2PE,SE1,51.506479,-0.08642
SE1 2PF,SE1,51.506462,-0.088078
SE1 2PG,SE1,51.502119,-0.072727
SE1 2PH,SE1,51.492762,-0.080152
SE1 2PJ,SE1,51.50345,-0.074386
SE1 2PL,SE1,51.500841,-0.073775
SE1 2PN,SE1,51.500684,-0.07407
SE1 2PP,SE1,51.502897,-0.074135
SE1 2PQ,SE1,51.501654,-0.074015
SE1 2PR,SE1,51.506327,-0.085893
SE1 2PS,SE1,51.502174,-0.076096
SE1 2PT,SE1,51.502174,-0.076096
SE1 2PU,SE1,51.502087,-0.072469
SE1 2PW,SE1,51.50109,-0.07362
SE1 2PX,SE1,51.50164,-0.073165
SE1 2PY,SE1,51.50196,-0.072935
SE1 2PZ,SE1,51.50109,-0.07362
SE1 2QA,SE1,51.506065,-0.084722
SE1 2QB,SE1,51.506065,-0.084722
SE1 2QD,SE1,51.501654,-0.074015
SE1 2QE,SE1,51.506065,-0.084722
SE1 2QF,SE1,51.50569,-0.085444
SE1 2QG,SE1,51.506059,-0.084812
SE1 2QH,SE1,51.503514,-0.080507
SE1 2QJ,SE1,51.506085,-0.084739
SE1 2QL,SE1,51.506065,-0.084722
SE1 2QN,SE1,51.505442,-0.084449
SE1 2QP,SE1,51.506085,-0.084739
SE1 2QQ,SE1,51.506065,-0.084722
SE1 2QR,SE1,51.503474,-0.077918
SE1 2QS,SE1,51.505091,-0.08508
SE1 2QT,SE1,51.492762,-0.080152
SE1 2QU,SE1,51.492762,-0.080152
SE1 2QW,SE1,51.50561,-0.084914
SE1 2QX,SE1,51.503779,-0.078467
SE1 2QY,SE1,51.505186,-0.083189
SE1 2QZ,SE1,51.492762,-0.080152
SE1 2RA,SE1,51.503862,-0.077048
SE1 2RB,SE1,51.506054,-0.082936
SE1 2RD,SE1,51.50582,-0.084027
SE1 2RE,SE1,51.504315,-0.079983
SE1 2RF,SE1,51.503393,-0.0775
SE1 2RG,SE1,51.504176,-0.079744
SE1 2RH,SE1,51.503682,-0.081941
SE1 2RJ,SE1,51.502,-0.075369
SE1 2RL,SE1,51.504455,-0.078637
SE1 2RN,SE1,51.499906,-0.072691
SE1 2RP,SE1,51.499846,-0.072895
SE1 2RQ,SE1,51.492762,-0.080152
SE1 2RR,SE1,51.505249,-0.080434
SE1 2RS,SE1,51.504913,-0.081805
SE1 2RT,SE1,51.504234,-0.081629
SE1 2RU,SE1,51.50378,-0.08247
SE1 2RW,SE1,51.498363,-0.069658
SE1 2RX,SE1,51.498363,-0.069658
SE1 2RY,SE1,51.503747,-0.077154
SE1 2RZ,SE1,51.503509,-0.077423
SE1 2SA,SE1,51.503632,-0.077245
SE1 2SB,SE1,51.503827,-0.077557
SE1 2SD,SE1,51.503633,-0.077219
SE1 2SE,SE1,51.503613,-0.078186
SE1 2SF,SE1,51.503827,-0.077557
SE1 2SG,SE1,51.50345,-0.078653
SE1 2SH,SE1,51.498051,-0.071458
SE1 2SJ,SE1,51.492762,-0.080152
SE1 2SN,SE1,51.492762,-0.080152
SE1 2SP,SE1,51.506036,-0.087923
SE1 2SQ,SE1,51.492762,-0.080152
SE1 2SR,SE1,51.492762,-0.080152
SE1 2SS,SE1,51.506106,-0.087199
SE1 2ST,SE1,51.492762,-0.080152
SE1 2SU,SE1,51.492762,-0.080152
SE1 2SW,SE1,51.505821,-0.086753
SE1 2SX,SE1,51.506107,-0.087173
SE1 2SY,SE1,51.506224,-0.087183
SE1 2SZ,SE1,51.505032,-0.084653
SE1 2TA,SE1,51.492762,-0.080152
SE1 2TB,SE1,51.492762,-0.080152
SE1 2TD,SE1,51.492762,-0.080152
SE1 2TE,SE1,51.492762,-0.080152
SE1 2TF,SE1,51.504545,-0.083478
SE1 2TG,SE1,51.492762,-0.080152
SE1 2TH,SE1,51.504259,-0.082579
SE1 2TJ,SE1,51.492762,-0.080152
SE1 2TL,SE1,51.492762,-0.080152
SE1 2TN,SE1,51.492762,-0.080152
SE1 2TP,SE1,51.492762,-0.080152
SE1 2TQ,SE1,51.492762,-0.080152
SE1 2TR,SE1,51.503801,-0.081561
SE1 2TS,SE1,51.492762,-0.080152
SE1 2TT,SE1,51.506085,-0.084739
SE1 2TU,SE1,51.503801,-0.081561
SE1 2TW,SE1,51.492762,-0.080152
SE1 2TX,SE1,51.503705,-0.076248
SE1 2TY,SE1,51.503559,-0.078286
SE1 2TZ,SE1,51.503121,-0.07946
SE1 2UA,SE1,51.503304,-0.079737
SE1 2UB,SE1,51.492762,-0.080152
SE1 2UD,SE1,51.503304,-0.079737
SE1 2UE,SE1,51.502666,-0.07756
SE1 2UF,SE1,51.502666,-0.07756
SE1 2UG,SE1,51.492762,-0.080152
SE1 2UH,SE1,51.492762,-0.080152
SE1 2UJ,SE1,51.492762,-0.080152
SE1 2UL,SE1,51.503705,-0.076248
SE1 2UN,SE1,51.502415,-0.07708
SE1 2UP,SE1,51.503378,-0.076579
SE1 2UQ,SE1,51.502666,-0.07756
SE1 2UR,SE1,51.503378,-0.076579
SE1 2US,SE1,51.492762,-0.080152
SE1 2UT,SE1,51.492762,-0.080152
SE1 2UU,SE1,51.502546,-0.080706
SE1 2UW,SE1,51.492762,-0.080152
SE1 2UX,SE1,51.492762,-0.080152
SE1 2UZ,SE1,51.492762,-0.080152
SE1 2WA,SE1,51.492762,-0.080152
SE1 2WB,SE1,51.492762,-0.080152
SE1 2WD,SE1,51.492762,-0.080152
SE1 2WE,SE1,51.492762,-0.080152
SE1 2WF,SE1,51.492762,-0.080152
SE1 2WG,SE1,51.492762,-0.080152
SE1 2WH,SE1,51.492762,-0.080152
SE1 2WJ,SE1,51.492762,-0.080152
SE1 2WN,SE1,51.492762,-0.080152
SE1 2WQ,SE1,51.492762,-0.080152
SE1 2WR,SE1,51.492762,-0.080152
SE1 2WS,SE1,51.492762,-0.080152
SE1 2WT,SE1,51.492762,-0.080152
SE1 2WU,SE1,51.492762,-0.080152
SE1 2WW,SE1,51.492762,-0.080152
SE1 2WX,SE1,51.492762,-0.080152
SE1 2WY,SE1,51.492762,-0.080152
SE1 2WZ,SE1,51.492762,-0.080152
SE1 2XA,SE1,51.502382,-0.078335
SE1 2XB,SE1,51.500558,-0.075703
SE1 2XD,SE1,51.501182,-0.077579
SE1 2XE,SE1,51.501061,-0.076201
SE1 2XF,SE1,51.501061,-0.076201
SE1 2XG,SE1,51.501041,-0.075553
SE1 2XH,SE1,51.501543,-0.076541
SE1 2XJ,SE1,51.50064,-0.074706
SE1 2XL,SE1,51.50144,-0.076329
SE1 2XN,SE1,51.500016,-0.075035
SE1 2XP,SE1,51.499612,-0.073957
SE1 2XQ,SE1,51.501135,-0.07578
SE1 2XR,SE1,51.499534,-0.073571
SE1 2XS,SE1,51.500734,-0.074918
SE1 2XT,SE1,51.503083,-0.079459
SE1 2XU,SE1,51.499943,-0.074404
SE1 2XW,SE1,51.499683,-0.074331
SE1 2XX,SE1,51.501378,-0.078032
SE1 2XY,SE1,51.501378,-0.078032
SE1 2XZ,SE1,51.50289,-0.072579
SE1 2YA,SE1,51.50395,-0.074739
SE1 2YB,SE1,51.504064,-0.075066
SE1 2YD,SE1,51.50395,-0.074739
SE1 2YE,SE1,51.503774,-0.073882
SE1 2YF,SE1,51.501308,-0.073712
SE1 2YG,SE1,51.503188,-0.072682
SE1 2YH,SE1,51.501645,-0.072344
SE1 2YJ,SE1,51.502229,-0.071771
SE1 2YL,SE1,51.503188,-0.072682
SE1 2YN,SE1,51.501406,-0.07257
SE1 2YP,SE1,51.501133,-0.072941
SE1 2YQ,SE1,51.501769,-0.072266
SE1 2YR,SE1,51.503297,-0.073816
SE1 2YS,SE1,51.501073,-0.073131
SE1 2YT,SE1,51.50096,-0.073381
SE1 2YU,SE1,51.500668,-0.073667
SE1 2YW,SE1,51.50289,-0.072579
SE1 2ZA,SE1,51.492762,-0.080152
SE1 2ZB,SE1,51.492762,-0.080152
SE1 2ZD,SE1,51.492762,-0.080152
SE1 2ZE,SE1,51.492762,-0.080152
SE1 2ZF,SE1,51.492762,-0.080152
SE1 2ZG,SE1,51.492762,-0.080152
SE1 2ZH,SE1,51.492762,-0.080152
SE1 2ZJ,SE1,51.492762,-0.080152
SE1 2ZL,SE1,51.501654,-0.074029
SE1 2ZN,SE1,51.492762,-0.080152
SE1 2ZP,SE1,51.492762,-0.080152
SE1 2ZQ,SE1,51.492762,-0.080152
SE1 2ZR,SE1,51.492762,-0.080152
SE1 2ZS,SE1,51.501654,-0.074029
SE1 2ZT,SE1,51.501654,-0.074029
SE1 2ZU,SE1,51.492762,-0.080152
SE1 2ZW,SE1,51.492762,-0.080152
SE1 2ZZ,SE1,51.501654,-0.074015
SE1 3AA,SE1,51.496367,-0.080072
SE1 3AB,SE1,51.496502,-0.080095
SE1 3AD,SE1,51.495338,-0.077119
SE1 3AE,SE1,51.495927,-0.075697
SE1 3AF,SE1,51.495941,-0.077137
SE1 3AG,SE1,51.495624,-0.076444
SE1 3AH,SE1,51.494079,-0.07383
SE1 3AJ,SE1,51.496583,-0.080078
SE1 3AL,SE1,51.493715,-0.073978
SE1 3AN,SE1,51.496091,-0.07575
SE1 3AP,SE1,51.493887,-0.073089
SE1 3AQ,SE1,51.496093,-0.075978
SE1 3AR,SE1,51.493743,-0.072504
SE1 3AS,SE1,51.492762,-0.080152
SE1 3AT,SE1,51.49637,-0.080259
SE1 3AU,SE1,51.494674,-0.072782
SE1 3AW,SE1,51.493314,-0.074842
SE1 3AX,SE1,51.492762,-0.080152
SE1 3AY,SE1,51.494018,-0.073919
SE1 3AZ,SE1,51.493852,-0.074228
SE1 3BA,SE1,51.49499,-0.077249
SE1 3BB,SE1,51.494632,-0.077393
SE1 3BD,SE1,51.494434,-0.077877
SE1 3BE,SE1,51.496454,-0.081524
SE1 3BF,SE1,51.493799,-0.074302
SE1 3BG,SE1,51.494342,-0.077204
SE1 3BH,SE1,51.495428,-0.078196
SE1 3BJ,SE1,51.493667,-0.074985
SE1 3BL,SE1,51.493258,-0.074196
SE1 3BN,SE1,51.495656,-0.07784
SE1 3BP,SE1,51.499461,-0.083962
SE1 3BQ,SE1,51.492762,-0.080152
SE1 3BS,SE1,51.496189,-0.081261
SE1 3BT,SE1,51.496121,-0.080443
SE1 3BU,SE1,51.49781,-0.079219
SE1 3BW,SE1,51.494377,-0.076079
SE1 3BX,SE1,51.498157,-0.078974
SE1 3BY,SE1,51.498331,-0.078635
SE1 3BZ,SE1,51.498902,-0.078943
SE1 3DA,SE1,51.498665,-0.078751
SE1 3DB,SE1,51.499087,-0.084151
SE1 3DD,SE1,51.499203,-0.078094
SE1 3DE,SE1,51.49892,-0.077847
SE1 3DF,SE1,51.499087,-0.084151
SE1 3DG,SE1,51.498624,-0.077298
SE1 3DH,SE1,51.498296,-0.078133
SE1 3DJ,SE1,51.498306,-0.077686
SE1 3DL,SE1,51.497879,-0.077387
SE1 3DN,SE1,51.497899,-0.076449
SE1 3DP,SE1,51.499492,-0.077607
SE1 3DQ,SE1,51.498653,-0.078423
SE1 3DR,SE1,51.499647,-0.078263
SE1 3DS,SE1,51.496241,-0.078954
SE1 3DT,SE1,51.496615,-0.079831
SE1 3DU,SE1,51.496613,-0.079085
SE1 3DW,SE1,51.498154,-0.075531
SE1 3DX,SE1,51.496676,-0.078604
SE1 3DY,SE1,51.496061,-0.077838
SE1 3DZ,SE1,51.492762,-0.080152
SE1 3EA,SE1,51.496766,-0.07752
SE1 3EB,SE1,51.496766,-0.07752
SE1 3ED,SE1,51.497138,-0.078253
SE1 3EE,SE1,51.497432,-0.077549
SE1 3EF,SE1,51.49752,-0.076364
SE1 3EG,SE1,51.496898,-0.076837
SE1 3EH,SE1,51.496869,-0.075023
SE1 3EJ,SE1,51.496861,-0.074548
SE1 3EL,SE1,51.497153,-0.074781
SE1 3EN,SE1,51.498776,-0.083832
SE1 3EP,SE1,51.4988,-0.085344
SE1 3EQ,SE1,51.497221,-0.076233
SE1 3ER,SE1,51.500087,-0.08431
SE1 3ES,SE1,51.499303,-0.083119
SE1 3ET,SE1,51.496893,-0.079243
SE1 3EU,SE1,51.494421,-0.075458
SE1 3EW,SE1,51.496248,-0.075582
SE1 3EX,SE1,51.500042,-0.08486
SE1 3EY,SE1,51.492762,-0.080152
SE1 3EZ,SE1,51.492762,-0.080152
SE1 3FA,SE1,51.499579,-0.086136
SE1 3FB,SE1,51.500329,-0.083148
SE1 3FD,SE1,51.497578,-0.08041
SE1 3FE,SE1,51.498306,-0.081504
SE1 3FF,SE1,51.49911,-0.075678
SE1 3FG,SE1,51.499287,-0.078826
SE1 3FH,SE1,51.49911,-0.075678
SE1 3FJ,SE1,51.496728,-0.075735
SE1 3FL,SE1,51.4965,-0.075572
SE1 3FN,SE1,51.49609,-0.075272
SE1 3FP,SE1,51.496248,-0.077196
SE1 3FQ,SE1,51.494421,-0.072749
SE1 3FS,SE1,51.497548,-0.079734
SE1 3FT,SE1,51.498113,-0.079062
SE1 3FU,SE1,51.499569,-0.076811
SE1 3FW,SE1,51.495863,-0.078379
SE1 3FX,SE1,51.4961,-0.078502
SE1 3FY,SE1,51.495743,-0.07932
SE1 3FZ,SE1,51.500676,-0.085121
SE1 3GA,SE1,51.498965,-0.082098
SE1 3GB,SE1,51.498986,-0.082397
SE1 3GD,SE1,51.498995,-0.082944
SE1 3GE,SE1,51.498995,-0.082944
SE1 3GF,SE1,51.493978,-0.074785
SE1 3GG,SE1,51.494045,-0.074479
SE1 3GH,SE1,51.495203,-0.076436
SE1 3GJ,SE1,51.496893,-0.074316
SE1 3GL,SE1,51.500079,-0.082149
SE1 3GN,SE1,51.499569,-0.076811
SE1 3GP,SE1,51.499569,-0.076811
SE1 3GQ,SE1,51.492762,-0.080152
